dataset,end-date,entity,entry-date,geojson,geometry,name,organisation-entity,point,prefix,reference,start-date,typology,address,address-text,description,notes,organisation,tree,tree-preservation-order,tree-preservation-order-tree,tree-species
tree,,7002000112,2014-12-09,,,Tree Preservation Order No 12 of 2014,67,POINT (-0.576970 51.670577),tree,NGBD3LES07K00,2014-12-09,geography,,Land at St George's Church White Lion Road Little Chalfont HP7 9LW,,,,,TPO/2014/012,,
tree,,7002000113,2014-12-09,,,Tree Preservation Order No 12 of 2014,67,POINT (-0.577045 51.670479),tree,NGBD5FES07K00,2014-12-09,geography,,Land at St George's Church White Lion Road Little Chalfont HP7 9LW,,,,,TPO/2014/012,,
tree,,7002000114,2015-01-09,,,TPO No 1 of 2015,67,POINT (-0.612126 51.614285),tree,NHSYVBES07K00,2015-01-09,geography,,Land at Oak Underwood Long Grove Seer Green Beaconsfield HP9 2QH,,,,,TPO/2015/001,,
tree,,7002000115,2015-01-09,,,TPO No 1 of 2015,67,POINT (-0.612012 51.614221),tree,NHSYVLES07K00,2015-01-09,geography,,Land at Oak Underwood Long Grove Seer Green Beaconsfield HP9 2QH,,,,,TPO/2015/001,,
tree,,7002000116,2015-01-09,,,TPO No 1 of 2015,67,POINT (-0.611669 51.614100),tree,NHSYVMES07K00,2015-01-09,geography,,Land at Oak Underwood Long Grove Seer Green Beaconsfield HP9 2QH,,,,,TPO/2015/001,,
tree,,7002000117,2015-01-09,,,TPO No 1 of 2015,67,POINT (-0.611584 51.614054),tree,NHSYVNES07K00,2015-01-09,geography,,Land at Oak Underwood Long Grove Seer Green Beaconsfield HP9 2QH,,,,,TPO/2015/001,,
tree,,7002000118,2015-01-09,,,TPO No 1 of 2015,67,POINT (-0.611498 51.614035),tree,NHSYVOES07K00,2015-01-09,geography,,Land at Oak Underwood Long Grove Seer Green Beaconsfield HP9 2QH,,,,,TPO/2015/001,,
tree,,7002000119,2015-01-09,,,TPO No 1 of 2015,67,POINT (-0.611498 51.614035),tree,NHSYVPES07K00,2015-01-09,geography,,Land at Oak Underwood Long Grove Seer Green Beaconsfield HP9 2QH,,,,,TPO/2015/001,,
tree,,7002000120,2015-01-09,,,TPO No 1 of 2015,67,POINT (-0.611263 51.614167),tree,NHSYVQES07K00,2015-01-09,geography,,Land at Oak Underwood Long Grove Seer Green Beaconsfield HP9 2QH,,,,,TPO/2015/001,,
tree,,7002000121,2015-06-22,,,Tree Preservation Order No 2 of 2015,67,POINT (-0.552570 51.618557),tree,NQ3G2BES07K00,2015-06-22,geography,,Land at Cedar Cottage 41 Monument Lane Chalfont St Peter SL9 0HY,,,,,TPO/2015/002,,
tree,,7002000122,2015-06-22,,,Tree Preservation Order No 2 of 2015,67,POINT (-0.552539 51.618601),tree,NQ3G3NES07K02,2015-06-22,geography,,Land at Cedar Cottage 41 Monument Lane Chalfont St Peter SL9 0HY,,,,,TPO/2015/002,,
tree,,7002000123,2015-06-22,,,Tree Preservation Order No 3 of 2015,67,POINT (-0.564070 51.660997),tree,NQCKP8ES07K00,2015-06-22,geography,,Land at Moonrakers Corner Harewood Road Little Chalfont Chalfont St Giles HP8 4UB,,,,,TPO/2015/003,,
tree,,7002000124,2015-08-21,,,Tree Preservation Order No 4 of 2015,67,POINT (-0.571465 51.630441),tree,NTE0IGES07K00,2015-08-21,geography,,Land at Sandalwood 5 Deanway Chalfont St Giles HP8 4JH,,,,,TPO/2015/004,,
tree,,7002000125,2015-12-30,,,Tree Preservation Order No 1 of 2016,67,POINT (-0.560163 51.659717),tree,O0608PES07K00,2015-12-30,geography,,Land at Waldeck Park Grove Little Chalfont Chalfont St Giles HP8 4BG,,,,,TPO/2016/001,,
tree,,7002000126,2016-01-25,,,Tree Preservation Order No 1 of 2016,67,POINT (-0.560108 51.659626),tree,O06097ES07K02,2016-01-25,geography,,Land at Waldeck Park Grove Little Chalfont Chalfont St Giles HP8 4BG,,,,,TPO/2016/001,,
tree,,7002000127,2015-12-30,,,Tree Preservation Order No 2 of 2016,67,POINT (-0.655373 51.625390),tree,O068DVES07K00,2015-12-30,geography,,Land at Alfriston School Penn Road Knotty Green HP9 2TS,,,,,TPO/2016/002,,
tree,,7002000128,2015-12-30,,,Tree Preservation Order No 2 of 2016,67,POINT (-0.655301 51.625398),tree,O068E1ES07K02,2015-12-30,geography,,Land at Alfriston School Penn Road Knotty Green HP9 2TS,,,,,TPO/2016/002,,
tree,,7002000129,2015-12-30,,,Tree Preservation Order No 2 of 2016,67,POINT (-0.655257 51.625407),tree,O068EGES07K01,2015-12-30,geography,,Land at Alfriston School Penn Road Knotty Green HP9 2TS,,,,,TPO/2016/002,,
tree,,7002000130,2015-12-30,,,Tree Preservation Order No 2 of 2016,67,POINT (-0.655185 51.625415),tree,O068EOES07K01,2015-12-30,geography,,Land at Alfriston School Penn Road Knotty Green HP9 2TS,,,,,TPO/2016/002,,
tree,,7002000131,2015-12-30,,,Tree Preservation Order No 2 of 2016,67,POINT (-0.655126 51.625450),tree,O068EWES07K01,2015-12-30,geography,,Land at Alfriston School Penn Road Knotty Green HP9 2TS,,,,,TPO/2016/002,,
tree,,7002000132,2015-12-30,,,Tree Preservation Order No 2 of 2016,67,POINT (-0.655334 51.625264),tree,O068F1ES07K01,2015-12-30,geography,,Land at Alfriston School Penn Road Knotty Green HP9 2TS,,,,,TPO/2016/002,,
tree,,7002000133,2016-01-27,,,"The Chiltern District Council (trees standing along Mayhall Lane, Chesham Bois) Tree Preservation Or",67,POINT (-0.617698 51.686998),tree,O1LVM5ES07K00,2016-01-27,geography,,Trees Standing Along Mayhall Lane Chesham Bois Buckinghamshire,,,,,TPO/1984/003,,
tree,,7002000134,2016-03-08,,,Tree Preservation Order No 3 of 2016,67,POINT (-0.652821 51.622285),tree,O2C87EES07K00,2016-03-08,geography,,Land at Finch Lane Knotty Green Beaconsfield,,,,,TPO/2016/003,,
tree,,7002000135,2016-03-08,,,Tree Preservation Order No 3 of 2016,67,POINT (-0.652734 51.622293),tree,O2C87TES07K01,2016-03-08,geography,,Land at Finch Lane Knotty Green Beaconsfield,,,,,TPO/2016/003,,
tree,,7002000136,2016-02-25,,,Tree Preservation Order No 4 of 2016,67,POINT (-0.704672 51.686469),tree,O2C8B4ES07K00,2016-02-25,geography,,Land To The South Of Hare Lane Little Kingshill Great Missenden,,,,,TPO/2016/004,,
tree,,7002000137,2016-05-04,,,Tree Preservation Order No 5 of 2016,67,POINT (-0.602478 51.620861),tree,O6LYNIES07K00,2016-05-04,geography,,Land at 72 Chalfont Road Seer Green HP9 2QP,,,,,TPO/2016/005,,
tree,,7002000138,2017-08-03,,,Tree Preservation Order No 1 of 2017,67,POINT (-0.605339 51.686460),tree,OSPTF2ES07K00,2017-08-03,geography,,Land at 41 Long Park Chesham Bois Amersham HP6 5LF,,,,,TPO/2017/001,,
tree,,7002000139,2017-12-21,,,Tree Preservation Order No 2 of 2017,67,POINT (-0.646375 51.620647),tree,P0L92EES07K00,2017-12-21,geography,,Land at 30 Sandelswood End Knotty Green Beaconsfield HP9 2AE,,,,,TPO/2017/002,,
tree,,7002000140,2018-10-02,,,"TPO/18/0102 Pond House, Village Road, Dorney, Buckinghamshire SL4 6QJ",67,POINT (-0.661772 51.503174),tree,PFZ6D4ES07K00,2018-10-02,geography,,Pond House Village Road Dorney Buckinghamshire SL4 6QJ,,,,,TPO/18/0102,,
tree,,7002000141,2018-11-07,,,"TPO/18/0105 - 1 Fernsleigh Close, Chalfont St Peter",67,POINT (-0.553740 51.614947),tree,PHTHFTES07K00,2018-11-07,geography,,Land at 1 Fernsleigh Close Chalfont St Peter Gerrards Cross SL9 0HR,,,,,TPO/18/0105,,
tree,,7002000142,2018-11-07,,,"TPO/18/0105 - 1 Fernsleigh Close, Chalfont St Peter",67,POINT (-0.553682 51.615055),tree,PHTHG8ES07K02,2018-11-07,geography,,Land at 1 Fernsleigh Close Chalfont St Peter Gerrards Cross SL9 0HR,,,,,TPO/18/0105,,
tree,,7002000143,2019-01-04,,,"The South Bucks District Council Neighbours, Hill Farm Road, Taplow SL6 0HA Tree Preservation Order",67,POINT (-0.687089 51.533004),tree,PKTAAIES07K00,2019-01-04,geography,,Neighbours Hill Farm Road Taplow Buckinghamshire SL6 0HA,,,,,TPO/19/0001,,
tree,,7002000144,2019-01-09,,,"The South Bucks District Council - Fraxinus, West End Lane, Stoke Poges SL2 4ND Fraxinus, West End",67,POINT (-0.594706 51.543733),tree,PL2A44ES07K00,2019-01-09,geography,,Fraxinus West End Lane Stoke Poges Buckinghamshire SL2 4ND,,,,,TPO/19/0002,,
tree,,7002000145,2019-03-27,,,"The South Bucks District Council Tamarisk, 26 Howards Thicket, Gerrards Cross, Buckinghamshire SL9 7",67,POINT (-0.566820 51.571902),tree,PP0XP7ES07K00,2019-03-27,geography,,Tamarisk 26 Howards Thicket Gerrards Cross Buckinghamshire SL9 7NX,,,,,TPO/19/0003,,
tree,,7002000146,2019-03-27,,,"The South Bucks District Council Tamarisk, 26 Howards Thicket, Gerrards Cross, Buckinghamshire SL9 7",67,POINT (-0.566986 51.572021),tree,PP0XPNES07K02,2019-03-27,geography,,Tamarisk 26 Howards Thicket Gerrards Cross Buckinghamshire SL9 7NX,,,,,TPO/19/0003,,
tree,,7002000147,2019-03-27,,,"The South Bucks District Council Tamarisk, 26 Howards Thicket, Gerrards Cross, Buckinghamshire SL9 7",67,POINT (-0.566633 51.572228),tree,PP0XQDES07K01,2019-03-27,geography,,Tamarisk 26 Howards Thicket Gerrards Cross Buckinghamshire SL9 7NX,,,,,TPO/19/0003,,
tree,,7002000148,2019-03-27,,,"The South Bucks District Council Tamarisk, 26 Howards Thicket, Gerrards Cross, Buckinghamshire SL9 7",67,POINT (-0.566446 51.572114),tree,PP0XQXES07K01,2019-03-27,geography,,Tamarisk 26 Howards Thicket Gerrards Cross Buckinghamshire SL9 7NX,,,,,TPO/19/0003,,
tree,,7002000149,2019-05-07,,,South Bucks District Council Tree preservation Order (No. 02) 2016; Dated 12/2/16. Confirmed 11/05/2,67,POINT (-0.666470 51.607185),tree,PR4T8LES07Q00,2019-05-07,geography,,98 Holtspur Top Lane Holtspur Beaconsfield Buckinghamshire HP9 1BW,,,,,TPO/SBDC/2016/02,,
tree,,7002000150,2019-05-07,,,South Bucks District Council Tree preservation Order (No. 02) 2016; Dated 12/2/16. Confirmed 11/05/2,67,POINT (-0.666471 51.607147),tree,PR4TAMES07Q02,2019-05-07,geography,,98 Holtspur Top Lane Holtspur Beaconsfield Buckinghamshire HP9 1BW,,,,,TPO/SBDC/2016/02,,
tree,,7002000151,2019-05-07,,,South Bucks District Council Tree preservation Order (No. 02) 2016; Dated 12/2/16. Confirmed 11/05/2,67,POINT (-0.666439 51.607000),tree,PR4TITES07Q01,2019-05-07,geography,,98 Holtspur Top Lane Holtspur Beaconsfield Buckinghamshire HP9 1BW,,,,,TPO/SBDC/2016/02,,
tree,,7002000152,2019-05-07,,,South Bucks District Council Tree preservation Order (No. 02) 2016; Dated 12/2/16. Confirmed 11/05/2,67,POINT (-0.666419 51.606862),tree,PR4TJ7ES07Q01,2019-05-07,geography,,98 Holtspur Top Lane Holtspur Beaconsfield Buckinghamshire HP9 1BW,,,,,TPO/SBDC/2016/02,,
tree,,7002000153,2019-05-07,,,South Bucks District Council Tree preservation Order (No. 02) 2016; Dated 12/2/16. Confirmed 11/05/2,67,POINT (-0.666427 51.606799),tree,PR4TJOES07Q01,2019-05-07,geography,,98 Holtspur Top Lane Holtspur Beaconsfield Buckinghamshire HP9 1BW,,,,,TPO/SBDC/2016/02,,
tree,,7002000154,2019-05-13,,,South Bucks District Council Tree preservation Order (No. 01) 2017; Dated 18/1/17.,67,POINT (-0.541554 51.584836),tree,PRFUSOES07Q00,2019-05-13,geography,,Land Rear Of Montserrat 3 Woodlands Close Gerrards Cross Buckinghamshire,,,,,TPO/SBDC/2017/01,,
tree,,7002000155,2019-05-13,,,South Bucks District Council Tree preservation Order (No. 03) 2016; Dated 30/11/16,67,POINT (-0.561208 51.521546),tree,PRFVNOES07Q00,2019-05-13,geography,,Land Adjacent To Luigis Car Wash Uxbridge Road George Green Wexham Buckinghamshire,,,,,TPO/SBDC/2016/03,,
tree,,7002000156,2019-05-13,,,South Bucks District Council Tree preservation Order (No. 03) 2016; Dated 30/11/16,67,POINT (-0.561225 51.521466),tree,PRFVO3ES07Q02,2019-05-13,geography,,Land Adjacent To Luigis Car Wash Uxbridge Road George Green Wexham Buckinghamshire,,,,,TPO/SBDC/2016/03,,
tree,,7002000157,2019-06-12,,,"Land Between 27 and 29 Fullers Close and at Thomas Harding Junior School, Fullers Hill, Chesham",67,POINT (-0.615051 51.699789),tree,PSXL3ZES07K00,2019-06-12,geography,,"Land Between 27 and 29 Fullers Close and at Thomas Harding Junior School, Fullers Hill Chesham",,,,,TPO/19/0004,,
tree,,7002000158,2019-06-12,,,"Land Between 27 and 29 Fullers Close and at Thomas Harding Junior School, Fullers Hill, Chesham",67,POINT (-0.614792 51.699741),tree,PSXL4RES07K02,2019-06-12,geography,,"Land Between 27 and 29 Fullers Close and at Thomas Harding Junior School, Fullers Hill Chesham",,,,,TPO/19/0004,,
tree,,7002000159,2019-06-12,,,"Land Between 27 and 29 Fullers Close and at Thomas Harding Junior School, Fullers Hill, Chesham",67,POINT (-0.614619 51.699712),tree,PSXL54ES07K01,2019-06-12,geography,,"Land Between 27 and 29 Fullers Close and at Thomas Harding Junior School, Fullers Hill Chesham",,,,,TPO/19/0004,,
tree,,7002000160,2019-06-26,,,"Land at Mount Pleasant, 27 Monument Lane, Chalfont St Peter SL9 0HY",67,POINT (-0.553277 51.617666),tree,PTP626ES07K00,2019-06-26,geography,,Land at Mount Pleasant 27 Monument Lane Chalfont St Peter Buckinghamshire SL9 0HY,,,,,TPO/19/0005,,
tree,,7002000161,2019-06-26,,,"Land at Mount Pleasant, 27 Monument Lane, Chalfont St Peter SL9 0HY",67,POINT (-0.552754 51.617750),tree,PTP63GES07K02,2019-06-26,geography,,Land at Mount Pleasant 27 Monument Lane Chalfont St Peter Buckinghamshire SL9 0HY,,,,,TPO/19/0005,,
tree,,7002000162,2019-08-13,,,"The South Bucks District Council 57 Dukes Wood Drive, Gerrards Cross SL9 7LJ",67,POINT (-0.558344 51.575834),tree,PVWXWBES07K00,2019-08-13,geography,,57 Dukes Wood Drive Gerrards Cross Buckinghamshire SL9 7LJ,,,,,TPO/19/0006,,
tree,,7002000163,2019-08-14,,,"The Chiltern Distict Council - Land at 27 Eghams Wood Road, Knotty Green, Beaconsfield HP9 1JU",67,POINT (-0.656910 51.615408),tree,PW6CVCES07K00,2019-08-14,geography,,Land at 27 Eghams Wood Road Knotty Green Beaconsfield HP9 1JU,,,,,TPO/19/0007,,
tree,,7002000164,2019-08-14,,,"The Chiltern District Council - Land at 29 Eghams Wood Road, Knotty Green, Beaconsfield HP9 1JU",67,POINT (-0.656778 51.615506),tree,PW8ATEES07K00,2019-08-14,geography,,Land at 29 Eghams Wood Road Knotty Green Beaconsfield HP9 1JU,,,,,TPO/19/0008,,
tree,,7002000165,2019-08-20,,,"The Chiltern District Council - Land at Little Missenden Church Of England School, Village Road, Lit",67,POINT (-0.670515 51.682077),tree,PWHLTPES07K00,2019-08-20,geography,,Land at Little Missenden Church Of England School Village Road Little Missenden HP7 0RA,,,,,TPO/19/0009,,
tree,,7002000166,2019-08-23,,,"The South Bucks District Council - 21 and 23 Anslow Gardens, Iver Heath SL0 0BW",67,POINT (-0.520372 51.539502),tree,PWOL5MES07K00,2019-08-23,geography,,21 and 23 Anslow Gardens Iver Heath Buckinghamshire SL0 0BW,,,,,TPO/19/0010,,
tree,,7002000167,2020-01-27,,,"The South Bucks District Council - 21 and 23 Anslow Gardens, Iver Heath SL0 0BW",67,POINT (-0.520560 51.539449),tree,PWOL6NES07K02,2020-01-27,geography,,21 and 23 Anslow Gardens Iver Heath Buckinghamshire SL0 0BW,,,,,TPO/19/0010,,
tree,,7002000168,2019-09-03,,,"The Chiltern District Council - Land at Fairlawns, Coleshill Lane, Winchmore Hill HP7 0NT",67,POINT (-0.648629 51.645238),tree,PX9HJ2ES07K00,2019-09-03,geography,,Land at Fairlawns Coleshill Lane Winchmore Hill HP7 0NT,,,,,TPO/19/0011,,
tree,,7002000169,2019-10-18,,,"The South Bucks District Council - Oaklea, Bangors Road North, Iver Heath SL0 0BG",67,POINT (-0.517658 51.538813),tree,PZKF3SES07K00,2019-10-18,geography,,Oaklea Bangors Road North Iver Heath Buckinghamshire SL0 0BG,,,,,TPO/19/0013,,
tree,,7002000170,2019-10-21,,,"The South Bucks District Council - Taplow Footpath 18, Off Marsh Lane, Taplow",67,POINT (-0.682740 51.517428),tree,PZPUWMES07K00,2019-10-21,geography,,Taplow Footpath 18 Off Marsh Lane Taplow Buckinghamshire,,,,,TPO/19/0012,,
tree,,7002000171,2019-10-21,,,"The South Bucks District Council - Taplow Footpath 18, Off Marsh Lane, Taplow",67,POINT (-0.682304 51.517072),tree,PZPUX5ES07K02,2019-10-21,geography,,Taplow Footpath 18 Off Marsh Lane Taplow Buckinghamshire,,,,,TPO/19/0012,,
tree,,7002000172,2019-10-21,,,"The South Bucks District Council - Taplow Footpath 18, Off Marsh Lane, Taplow",67,POINT (-0.681881 51.516753),tree,PZPUX6ES07K00,2019-10-21,geography,,Taplow Footpath 18 Off Marsh Lane Taplow Buckinghamshire,,,,,TPO/19/0012,,
tree,,7002000173,2020-12-11,,,"The Buckinghamshire Council, Land at Telscombe, 139 White Lion Road, Amersham HP7 9JY, Tree Preserva",67,POINT (-0.581330 51.670529),tree,QL4EEKES07K00,2020-12-10,geography,,Land at Telscombe 139 White Lion Road Amersham HP7 9JY,,,,,TPO/20/0001/EAST,,
tree,,7002000174,2010-02-18,,,"The Chiltern District Council (Land at Bourne House and Fram, Penn Road, Knotty Green, Beaconsfield",67,POINT (-0.656149 51.629176),tree,ZZZZDTESXE432,2010-02-18,geography,,Land at Bourne House and Fram Penn Road Knotty Green Beaconsfield Buckinghamshire HP9 2TS,,,,,TPO/2004/006,,
tree,,7002000175,2010-02-18,,,"The Chiltern District Council (Land at Bourne House and Fram, Penn Road, Knotty Green, Beaconsfield",67,POINT (-0.656213 51.629190),tree,ZZZZDTESXE433,2010-02-18,geography,,Land at Bourne House and Fram Penn Road Knotty Green Beaconsfield Buckinghamshire HP9 2TS,,,,,TPO/2004/006,,
tree,,7002000176,2010-02-18,,,"The Chiltern District Council (Land at Bourne House and Fram, Penn Road, Knotty Green, Beaconsfield",67,POINT (-0.656270 51.629189),tree,ZZZZDTESXE434,2010-02-18,geography,,Land at Bourne House and Fram Penn Road Knotty Green Beaconsfield Buckinghamshire HP9 2TS,,,,,TPO/2004/006,,
tree,,7002000177,2010-02-18,,,"The Chiltern District Council (Land at Bourne House and Fram, Penn Road, Knotty Green, Beaconsfield",67,POINT (-0.656322 51.628989),tree,ZZZZDTESXE435,2010-02-18,geography,,Land at Bourne House and Fram Penn Road Knotty Green Beaconsfield Buckinghamshire HP9 2TS,,,,,TPO/2004/006,,
tree,,7002000178,2010-02-18,,,"The Chiltern District Council (Land at 4 Hivings Court, 139 And 141 Hivings Hill, Chesham HP5 2PN an",67,POINT (-0.619658 51.718216),tree,ZZZZDTESXE436,2010-02-18,geography,,Land at 4 Hivings Court 139 and 141 Hivings Hill Chesham Buckinghamshire HP5 2PN and HP5 2PS,,,,,TPO/2004/005,,
tree,,7002000179,2010-02-18,,,"The Chiltern District Council (Land at 4 Hivings Court, 139 And 141 Hivings Hill, Chesham HP5 2PN an",67,POINT (-0.619744 51.718477),tree,ZZZZDTESXE437,2010-02-18,geography,,Land at 4 Hivings Court 139 and 141 Hivings Hill Chesham Buckinghamshire HP5 2PN and HP5 2PS,,,,,TPO/2004/005,,
tree,,7002000180,2010-02-18,,,"The Chiltern District Council (Land at 4 Hivings Court, 139 And 141 Hivings Hill, Chesham HP5 2PN an",67,POINT (-0.619733 51.718614),tree,ZZZZDTESXE438,2010-02-18,geography,,Land at 4 Hivings Court 139 and 141 Hivings Hill Chesham Buckinghamshire HP5 2PN and HP5 2PS,,,,,TPO/2004/005,,
tree,,7002000181,2010-02-18,,,"The Chiltern District Council (Land at 4 Hivings Court, 139 And 141 Hivings Hill, Chesham HP5 2PN an",67,POINT (-0.619277 51.718816),tree,ZZZZDTESXE439,2010-02-18,geography,,Land at 4 Hivings Court 139 and 141 Hivings Hill Chesham Buckinghamshire HP5 2PN and HP5 2PS,,,,,TPO/2004/005,,
tree,,7002000182,2010-02-18,,,"The Chiltern District Council (Land at 169 Woodside Road, Amersham HP6 6NR) Tree Preservation Order",67,POINT (-0.594594 51.674010),tree,ZZZZDTESXE440,2010-02-18,geography,,Land at 169 Woodside Road Amersham Buckinghamshire HP6 6NR,,,,,TPO/2004/004,,
tree,,7002000183,2010-02-18,,,"The Chiltern District Council (Land at Germains House, 85 Fullers Hill, Chesham HP5 1LR) Tree Preser",67,POINT (-0.617062 51.701142),tree,ZZZZDTESXE441,2010-02-18,geography,,Land at Germains House 85 Fullers Hill Chesham Buckinghamshire HP5 1LR,,,,,TPO/2004/003,,
tree,,7002000184,2010-02-18,,,"The Chiltern District Council (Land in front of 41 - 45 Gurnells Road, Seer Green, Beaconsfield HP9",67,POINT (-0.611897 51.618421),tree,ZZZZDTESXE442,2010-02-18,geography,,Land In Front Of 41 - 45 Gurnells Road Seer Green Beaconsfield Buckinghamshire HP9 2XJ,,,,,TPO/2004/002,,
tree,,7002000185,2010-02-18,,,"The Chiltern District Council (Land at Cheyne House, 24 Stubbs Wood, Chesham Bois, Amersham HP6 6EY)",67,POINT (-0.595386 51.683945),tree,ZZZZDTESXE443,2010-02-18,geography,,Land at Cheyne House 24 Stubbs Wood Chesham Bois Amersham Buckinghamshire HP6 6EY,,,,,TPO/2004/001,,
tree,,7002000186,2010-02-18,,,"The Chiltern District Council (Land at Cheyne House, 24 Stubbs Wood, Chesham Bois, Amersham HP6 6EY)",67,POINT (-0.595439 51.683969),tree,ZZZZDTESXE444,2010-02-18,geography,,Land at Cheyne House 24 Stubbs Wood Chesham Bois Amersham Buckinghamshire HP6 6EY,,,,,TPO/2004/001,,
tree,,7002000187,2010-02-18,,,"The Chiltern District Council (Land at Cheyne House, 24 Stubbs Wood, Chesham Bois, Amersham HP6 6EY)",67,POINT (-0.595490 51.683991),tree,ZZZZDTESXE445,2010-02-18,geography,,Land at Cheyne House 24 Stubbs Wood Chesham Bois Amersham Buckinghamshire HP6 6EY,,,,,TPO/2004/001,,
tree,,7002000188,2010-02-18,,,"The Chiltern District Council ( Land at The Cranny, Church Road, Penn HP10 8LY) Tree Preservation Or",67,POINT (-0.689839 51.632879),tree,ZZZZDTESXE447,2010-02-18,geography,,Land at The Cranny Church Road Penn Buckinghamshire HP10 8LY,,,,,TPO/2003/017,,
tree,,7002000189,2010-02-18,,,"The Chiltern District Council (Land in Brays Green Lane, adjacent to Brays End, Keepers Lane, Hyde H",67,POINT (-0.650434 51.689064),tree,ZZZZDTESXE448,2010-02-18,geography,,Land In Brays Green Lane Adjacent To Brays End Keepers Lane Hyde Heath Buckinghamshire HP6 5RJ,,,,,TPO/2003/016,,
tree,,7002000190,2010-02-18,,,"The Chiltern District Council (Land in front of Wallington House, 2 Wallington Road, Chesham HP5 2NZ",67,POINT (-0.616134 51.711566),tree,ZZZZDTESXE449,2010-02-18,geography,,Land In Front Of Wallington House 2 Wallington Road Chesham Buckinghamshire HP5 2NZ,,,,,TPO/2003/015,,
tree,,7002000191,2010-02-18,,,"The Chiltern District Council (Land in front of Wallington House, 2 Wallington Road, Chesham HP5 2NZ",67,POINT (-0.616196 51.711638),tree,ZZZZDTESXE450,2010-02-18,geography,,Land In Front Of Wallington House 2 Wallington Road Chesham Buckinghamshire HP5 2NZ,,,,,TPO/2003/015,,
tree,,7002000192,2010-02-18,,,"The Chiltern District Council (Land in front of Wallington House, 2 Wallington Road, Chesham HP5 2NZ",67,POINT (-0.616259 51.711710),tree,ZZZZDTESXE451,2010-02-18,geography,,Land In Front Of Wallington House 2 Wallington Road Chesham Buckinghamshire HP5 2NZ,,,,,TPO/2003/015,,
